comissao_id,sigla,casa,id_parlamentar_parlametria,cargo,situacao,data_inicio,data_fim,is_membro_atual
2001,CAPADR,camara,1204434,Titular,Titular,2019-03-11,2020-02-03,FALSE
2001,CAPADR,camara,1141391,Suplente,Suplente,2019-03-11,2020-02-03,FALSE
2001,CAPADR,camara,1204567,Titular,Titular,2019-03-12,2019-03-13,FALSE
2001,CAPADR,camara,1205863,Titular,Titular,2019-03-12,2019-07-09,FALSE
2001,CAPADR,camara,1143632,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1160599,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204489,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204570,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204574,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204414,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1197438,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204399,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1133810,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204396,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204471,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204403,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204482,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1136811,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,174305,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1141411,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1160632,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1160570,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1146307,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1160645,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1160758,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1178930,Titular,Titular,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1198197,Suplente,Suplente,2019-03-12,2019-03-21,FALSE
2001,CAPADR,camara,1204469,Suplente,Suplente,2019-03-12,2019-06-11,FALSE
2001,CAPADR,camara,1207309,Suplente,Suplente,2019-03-12,2019-07-09,FALSE
2001,CAPADR,camara,1178948,Suplente,Suplente,2019-03-12,2019-08-20,FALSE
2001,CAPADR,camara,1160527,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204435,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204357,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1116379,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204369,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204532,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204475,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204549,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1178934,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204351,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204360,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204406,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204413,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1109429,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204404,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1204440,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1178833,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1160588,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,1178835,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2001,CAPADR,camara,166828,Presidente,Titular,2019-03-13,2021-03-10,FALSE
2001,CAPADR,camara,1162332,Segundo Vice-presidente,Titular,2019-03-13,2021-03-10,FALSE
2001,CAPADR,camara,166179,Titular,Titular,2019-03-13,2019-03-15,FALSE
2001,CAPADR,camara,1141552,Titular,Titular,2019-03-13,2019-06-29,FALSE
2001,CAPADR,camara,1204436,Titular,Titular,2019-03-13,2019-11-12,FALSE
2001,CAPADR,camara,1204483,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1161550,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204393,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204510,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204474,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204395,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178871,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1160651,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178954,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1141335,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1160535,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178964,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1160610,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178889,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,174052,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178970,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178909,Suplente,Suplente,2019-03-13,2019-03-19,FALSE
2001,CAPADR,camara,1204530,Suplente,Suplente,2019-03-13,2019-09-25,FALSE
2001,CAPADR,camara,1204438,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204495,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204527,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204550,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204561,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204566,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204426,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204370,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178933,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178993,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178929,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178931,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178952,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,174317,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1166402,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1160538,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1178953,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204567,Titular,Titular,2019-03-13,2020-02-03,FALSE
2001,CAPADR,camara,1204367,Suplente,Suplente,2019-03-19,2019-08-20,FALSE
2001,CAPADR,camara,1204515,Suplente,Suplente,2019-03-21,2019-04-03,FALSE
2001,CAPADR,camara,1194260,Titular,Titular,2019-04-03,2020-02-03,FALSE
2001,CAPADR,camara,190842,Suplente,Suplente,2019-04-03,2019-10-21,FALSE
2001,CAPADR,camara,1204537,Suplente,Suplente,2019-04-03,2020-02-03,FALSE
2001,CAPADR,camara,1141408,Suplente,Suplente,2019-06-11,2020-02-03,FALSE
2001,CAPADR,camara,1205863,Titular,Titular,2019-08-08,2020-02-03,FALSE
2001,CAPADR,camara,1207309,Suplente,Suplente,2019-08-12,2020-02-03,FALSE
2001,CAPADR,camara,1211866,Titular,Titular,2019-09-04,2020-02-03,FALSE
2001,CAPADR,camara,174075,Titular,Titular,2019-11-12,2020-02-03,FALSE
2001,CAPADR,camara,1178860,Suplente,Suplente,2019-11-19,2020-02-03,FALSE
2001,CAPADR,camara,1178939,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204498,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204575,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1136811,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1160632,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1160570,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204414,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1197438,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1178871,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1178954,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1178831,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204437,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204473,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1141405,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1160559,Titular,Titular,2021-03-09,NA,TRUE
2001,CAPADR,camara,1141411,Titular,Titular,2021-03-09,2021-03-30,FALSE
2001,CAPADR,camara,1204399,Titular,Titular,2021-03-09,2021-04-13,FALSE
2001,CAPADR,camara,1133810,Titular,Titular,2021-03-09,2021-05-06,FALSE
2001,CAPADR,camara,1141401,Titular,Titular,2021-03-09,2021-05-18,FALSE
2001,CAPADR,camara,1151208,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,192346,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204490,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1108338,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1121948,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204418,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,181297,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,174212,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,174158,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1178835,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1178948,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1178934,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204351,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204360,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204406,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1204413,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1109429,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,1178933,Suplente,Suplente,2021-03-09,NA,TRUE
2001,CAPADR,camara,175431,Suplente,Suplente,2021-03-09,2021-05-26,FALSE
2001,CAPADR,camara,1204363,Suplente,Suplente,2021-03-09,2021-09-01,FALSE
2001,CAPADR,camara,1204400,Presidente,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204421,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204517,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1146307,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1160758,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204396,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204471,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1141335,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1160535,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1160610,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1178964,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1178970,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204483,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1161550,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204393,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204510,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,174383,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1205476,Titular,Titular,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204385,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204358,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204371,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,190201,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1139285,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1160604,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1160556,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,174352,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204404,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,174317,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1166402,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204530,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204426,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1204370,Suplente,Suplente,2021-03-10,NA,TRUE
2001,CAPADR,camara,1160538,Suplente,Suplente,2021-03-10,2021-03-10,FALSE
2001,CAPADR,camara,1178953,Suplente,Suplente,2021-03-10,2021-06-08,FALSE
2001,CAPADR,camara,1204440,Suplente,Suplente,2021-03-16,NA,TRUE
2001,CAPADR,camara,1204449,Primeiro Vice-presidente,Titular,2021-03-17,NA,TRUE
2001,CAPADR,camara,1204386,Segundo Vice-presidente,Titular,2021-03-17,NA,TRUE
2001,CAPADR,camara,1204538,Terceiro Vice-presidente,Titular,2021-03-17,NA,TRUE
2001,CAPADR,camara,1204391,Suplente,Suplente,2021-03-31,NA,TRUE
2001,CAPADR,camara,1178963,Titular,Titular,2021-04-15,NA,TRUE
2001,CAPADR,camara,1141552,Titular,Titular,2021-05-18,NA,TRUE
2001,CAPADR,camara,175431,Suplente,Suplente,2021-05-26,NA,TRUE
2001,CAPADR,camara,174044,Titular,Titular,2021-06-22,NA,TRUE
2001,CAPADR,camara,1215043,Suplente,Suplente,2021-06-24,NA,TRUE
2001,CAPADR,camara,1178981,Titular,Titular,2021-08-24,NA,TRUE
2003,CCJC,camara,1204365,Titular,Titular,2019-03-11,2020-02-03,FALSE
2003,CCJC,camara,1178977,Titular,Titular,2019-03-11,2020-02-03,FALSE
2003,CCJC,camara,173466,Titular,Titular,2019-03-11,2020-02-03,FALSE
2003,CCJC,camara,1141516,Titular,Titular,2019-03-11,2020-02-03,FALSE
2003,CCJC,camara,1178961,Titular,Titular,2019-03-11,2020-02-03,FALSE
2003,CCJC,camara,1178990,Titular,Titular,2019-03-11,2020-02-03,FALSE
2003,CCJC,camara,1204528,Suplente,Suplente,2019-03-11,2019-05-15,FALSE
2003,CCJC,camara,1178972,Suplente,Suplente,2019-03-11,2020-02-03,FALSE
2003,CCJC,camara,1164359,Titular,Titular,2019-03-12,2019-04-09,FALSE
2003,CCJC,camara,1160669,Titular,Titular,2019-03-12,2019-04-16,FALSE
2003,CCJC,camara,1178953,Titular,Titular,2019-03-12,2019-04-23,FALSE
2003,CCJC,camara,1141518,Titular,Titular,2019-03-12,2019-04-25,FALSE
2003,CCJC,camara,1204576,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1178948,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1193726,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204430,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204537,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204367,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204562,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204479,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204418,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,173801,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204512,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,174044,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1160510,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,174366,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1146788,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1160527,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1160587,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1178939,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1160642,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1178959,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1178908,Titular,Titular,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1141408,Suplente,Suplente,2019-03-12,2019-03-19,FALSE
2003,CCJC,camara,174471,Suplente,Suplente,2019-03-12,2019-03-19,FALSE
2003,CCJC,camara,1204502,Suplente,Suplente,2019-03-12,2019-04-15,FALSE
2003,CCJC,camara,175431,Suplente,Suplente,2019-03-12,2019-04-17,FALSE
2003,CCJC,camara,1160665,Suplente,Suplente,2019-03-12,2019-04-25,FALSE
2003,CCJC,camara,1204368,Suplente,Suplente,2019-03-12,2019-05-21,FALSE
2003,CCJC,camara,1204520,Suplente,Suplente,2019-03-12,2019-06-12,FALSE
2003,CCJC,camara,1204416,Suplente,Suplente,2019-03-12,2019-10-16,FALSE
2003,CCJC,camara,1204462,Suplente,Suplente,2019-03-12,2019-10-16,FALSE
2003,CCJC,camara,1178930,Suplente,Suplente,2019-03-12,2019-12-10,FALSE
2003,CCJC,camara,1146307,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,174646,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204392,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204406,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204362,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204363,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204476,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,173696,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204518,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204531,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204442,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1160645,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1178912,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2003,CCJC,camara,1204398,Presidente,Titular,2019-03-13,2021-03-10,FALSE
2003,CCJC,camara,1204464,Titular,Titular,2019-03-13,2019-03-13,FALSE
2003,CCJC,camara,173531,Titular,Titular,2019-03-13,2019-03-14,FALSE
2003,CCJC,camara,174571,Titular,Titular,2019-03-13,2019-04-09,FALSE
2003,CCJC,camara,1204550,Titular,Titular,2019-03-13,2019-04-15,FALSE
2003,CCJC,camara,1204563,Titular,Titular,2019-03-13,2019-04-15,FALSE
2003,CCJC,camara,1204575,Titular,Titular,2019-03-13,2019-08-08,FALSE
2003,CCJC,camara,1177282,Titular,Titular,2019-03-13,2019-08-08,FALSE
2003,CCJC,camara,1141513,Titular,Titular,2019-03-13,2019-09-10,FALSE
2003,CCJC,camara,1204543,Titular,Titular,2019-03-13,2019-11-19,FALSE
2003,CCJC,camara,1160600,Titular,Titular,2019-03-13,2019-12-10,FALSE
2003,CCJC,camara,1204429,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204541,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204556,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1179001,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204527,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204438,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204501,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204468,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204359,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1178929,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1160528,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1160559,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,173586,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,174398,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,174160,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1141488,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1178981,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1178860,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1141405,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1178835,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1141470,Titular,Titular,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,176874,Suplente,Suplente,2019-03-13,2019-03-13,FALSE
2003,CCJC,camara,1141417,Suplente,Suplente,2019-03-13,2019-03-13,FALSE
2003,CCJC,camara,174554,Suplente,Suplente,2019-03-13,2019-03-14,FALSE
2003,CCJC,camara,1178924,Suplente,Suplente,2019-03-13,2019-04-03,FALSE
2003,CCJC,camara,1137070,Suplente,Suplente,2019-03-13,2019-04-15,FALSE
2003,CCJC,camara,1160604,Suplente,Suplente,2019-03-13,2019-04-17,FALSE
2003,CCJC,camara,1160592,Suplente,Suplente,2019-03-13,2019-04-23,FALSE
2003,CCJC,camara,1160601,Suplente,Suplente,2019-03-13,2019-05-22,FALSE
2003,CCJC,camara,1204511,Suplente,Suplente,2019-03-13,2019-06-13,FALSE
2003,CCJC,camara,1141552,Suplente,Suplente,2019-03-13,2019-06-29,FALSE
2003,CCJC,camara,174159,Suplente,Suplente,2019-03-13,2019-07-02,FALSE
2003,CCJC,camara,1204436,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204498,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204499,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1157130,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204536,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1178947,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,173891,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1178927,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,174161,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,174371,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1160575,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1160651,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,174749,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2003,CCJC,camara,1204464,Titular,Titular,2019-03-14,2019-05-22,FALSE
2003,CCJC,camara,1160674,Suplente,Suplente,2019-03-19,2020-02-03,FALSE
2003,CCJC,camara,1204376,Titular,Titular,2019-04-09,2019-04-10,FALSE
2003,CCJC,camara,1107283,Titular,Titular,2019-04-09,2019-04-10,FALSE
2003,CCJC,camara,1204535,Suplente,Suplente,2019-04-09,2019-04-10,FALSE
2003,CCJC,camara,193083,Suplente,Suplente,2019-04-09,2019-05-07,FALSE
2003,CCJC,camara,1164359,Titular,Titular,2019-04-10,2019-04-15,FALSE
2003,CCJC,camara,174571,Titular,Titular,2019-04-10,2020-02-03,FALSE
2003,CCJC,camara,1204473,Titular,Titular,2019-04-15,2019-04-16,FALSE
2003,CCJC,camara,1204546,Suplente,Suplente,2019-04-15,2019-05-07,FALSE
2003,CCJC,camara,1204550,Titular,Titular,2019-04-15,2019-04-17,FALSE
2003,CCJC,camara,1204563,Titular,Titular,2019-04-15,2019-04-23,FALSE
2003,CCJC,camara,1194260,Suplente,Suplente,2019-04-17,2019-04-23,FALSE
2003,CCJC,camara,1204472,Suplente,Suplente,2019-04-17,2019-05-21,FALSE
2003,CCJC,camara,1115746,Titular,Titular,2019-04-23,2019-04-24,FALSE
2003,CCJC,camara,1205865,Titular,Titular,2019-04-23,2019-04-24,FALSE
2003,CCJC,camara,1160669,Titular,Titular,2019-04-23,2019-12-03,FALSE
2003,CCJC,camara,174471,Suplente,Suplente,2019-04-23,2019-04-24,FALSE
2003,CCJC,camara,175431,Suplente,Suplente,2019-04-23,2020-02-03,FALSE
2003,CCJC,camara,1178953,Titular,Titular,2019-04-24,2020-02-03,FALSE
2003,CCJC,camara,1160512,Titular,Titular,2019-04-25,2020-02-03,FALSE
2003,CCJC,camara,1160632,Suplente,Suplente,2019-04-25,2019-12-11,FALSE
2003,CCJC,camara,1204502,Suplente,Suplente,2019-05-07,2019-10-22,FALSE
2003,CCJC,camara,1160541,Suplente,Suplente,2019-05-07,2020-02-03,FALSE
2003,CCJC,camara,198057,Segundo Vice-presidente,Titular,2019-05-14,2021-03-10,FALSE
2003,CCJC,camara,1204369,Terceiro Vice-presidente,Titular,2019-05-14,2021-03-10,FALSE
2003,CCJC,camara,1204516,Suplente,Suplente,2019-05-15,2019-05-27,FALSE
2003,CCJC,camara,1204526,Suplente,Suplente,2019-05-21,2019-05-29,FALSE
2003,CCJC,camara,1204528,Suplente,Suplente,2019-05-27,2020-02-03,FALSE
2003,CCJC,camara,1204368,Suplente,Suplente,2019-05-29,2020-02-03,FALSE
