id_votacao,id_parlamentar,partido,voto
2190237-57,160640,PROS,Não
2190237-57,160976,PL,Não
2190237-57,171623,MDB,Não
2190237-57,178934,PROS,Não
2190237-57,204422,PRB,Não
2190237-57,204431,MDB,Não
2190237-57,204454,PSL,Não
2190237-57,204531,PP,Não
2190237-57,178842,PSB,Obstrução
2190237-57,178910,PSD,Não
2190237-57,178975,MDB,Não
2190237-57,178993,DEM,Não
2190237-57,204389,PSB,Obstrução
2190237-57,204400,PSL,Não
2190237-57,204456,MDB,Não
2190237-57,204463,PSD,Não
2190237-57,204496,PSDB,Não
2190237-57,81055,PCdoB,Obstrução
2190237-57,160538,PT,Obstrução
2190237-57,160641,PCdoB,Obstrução
2190237-57,178829,PL,Não
2190237-57,178909,DEM,Não
2190237-57,178922,PSB,Obstrução
2190237-57,178951,PSB,Obstrução
2190237-57,204460,PSL,Não
2190237-57,204464,PSOL,Obstrução
2190237-57,178961,PSDB,Não
2190237-57,179001,MDB,Não
2190237-57,74693,DEM,Artigo 17
2190237-54,178876,PSDB,Não
2190237-54,204399,PP,Não
2190237-54,204537,PV,Obstrução
2190237-54,204571,PDT,Obstrução
2190237-54,205548,PSOL,Obstrução
2190237-54,204430,PP,Sim
2190237-54,141513,DEM,Sim
2190237-54,160541,PP,Não
2190237-54,204388,PSL,Não
2190237-54,178842,PSB,Obstrução
2190237-54,204421,PSDB,Não
2190237-54,204458,PSL,Não
2190237-54,74270,PSC,Não
2190237-54,81297,PSL,Não
2190237-54,160545,DEM,Não
2190237-54,178863,PROS,Não
2190237-54,204381,DEM,Não
2190237-54,204419,PSC,Não
2190237-54,92102,DEM,Não
2190237-54,160635,PSDB,Não
2190237-54,204553,AVANTE,Sim
2190237-54,178896,MDB,Não
2190237-54,204508,PODE,Não
2190237-54,166402,PL,Não
2190237-54,204374,PSL,Não
2190237-54,204446,PSL,Não
2190237-54,204499,PSB,Não
2190237-54,204523,NOVO,Não
2190237-54,204462,PSL,Não
2190237-54,207176,PSDB,Não
2190237-54,141552,MDB,Não
2190237-54,204554,PL,Não
2190237-54,204369,PSL,Não
2190237-54,204400,PSL,Não
2190237-54,178992,PSDB,Não
2190237-54,198197,AVANTE,Não
2190237-54,204550,PL,Não
2190237-54,156190,NOVO,Não
2190237-54,204526,PSL,Não
2190237-54,204529,PL,Não
2190237-54,204518,PATRI,Não
2190237-54,73772,MDB,Não
2190237-54,74200,PROS,Abstenção
2190237-54,141434,MDB,Não
2190237-54,204566,PATRI,Não
2190237-54,204557,PSD,Não
2190237-54,178920,PODE,Sim
2190237-54,204494,PATRI,Não
2190237-54,178836,DEM,Não
2190237-54,204507,PSL,Não
2190237-54,72442,PSB,Obstrução
2190237-54,73586,PSB,Obstrução
2190237-54,178860,DEM,Não
2190237-54,204386,DEM,Não
2190237-54,141553,PSDB,Não
2190237-54,171617,PT,Obstrução
2190237-54,204414,PRB,Não
2190237-54,204441,PSC,Não
2190237-54,204565,PSL,Não
2190237-54,207309,PSL,Não
2190237-54,160535,PT,Obstrução
2190237-54,178985,PL,Não
2190237-54,204472,PODE,Não
2190237-54,204570,PMN,Não
2190237-54,74305,PSDB,Não
2190237-54,204519,NOVO,Não
2190237-54,152610,PRB,Não
2190237-54,205865,PSD,Não
2190237-54,204425,PRB,Sim
2190237-54,146307,PP,Não
2190237-54,204393,PT,Abstenção
2190237-54,178962,PRB,Não
2190237-54,204528,NOVO,Não
2190237-54,66828,PP,Não
2190237-54,73891,MDB,Não
2190237-54,133968,PDT,Obstrução
2190237-54,204532,NOVO,Não
2190237-54,204573,PSD,Não
2190237-54,74052,PL,Não
2190237-54,141422,DEM,Não
2190237-54,195866,PROS,Não
2190237-54,204465,PSD,Não
2190237-54,141523,MDB,Não
2190237-54,160758,PSDB,Não
2190237-54,178886,DEM,Não
2190237-54,204485,PL,Não
2190237-54,204524,PP,Não
2190237-54,74574,PSD,Não
2190237-54,204378,PSL,Não
2190237-54,204555,PT,Obstrução
2190237-54,204567,PL,Não
2190237-54,204547,PSL,Não
2190237-54,204432,SOLIDARIEDADE,Não
2190237-54,178895,PSD,Não
2190237-54,204396,PSD,Não
2190237-54,74459,PSB,Não
2190237-54,162332,PL,Não
2190237-54,178983,PL,Não
2190237-54,204463,PSD,Não
2190237-54,204474,MDB,Não
2190237-54,74212,DEM,Não
2190237-54,74784,PSOL,Obstrução
2190237-54,160587,PSD,Não
2190237-54,204450,PP,Não
2190237-54,73943,PCdoB,Obstrução
2190237-54,108338,PP,Não
2190237-54,204377,CIDADANIA,Sim
2190237-54,204439,SOLIDARIEDADE,Não
2190237-54,204367,PSL,Não
2190237-54,204505,PRB,Não
2190237-54,204490,PSL,Não
2190237-54,116379,PSD,Não
2190237-54,204487,PROS,Não
2190237-54,178933,MDB,Não
2190237-54,204497,PSD,Não
2190237-54,73441,PRB,Não
2190237-54,178996,MDB,Não
2190237-54,160599,PP,Não
2190237-54,198783,PTB,Não
2190237-54,204397,PROS,Não
2190237-54,112437,MDB,Não
2190237-54,160534,PL,Não
2190237-54,178930,PSD,Não
2190237-54,179001,MDB,Não
2190237-54,204422,PRB,Não
2190237-54,204489,PDT,Obstrução
2190237-54,204576,PRB,Não
2190237-54,205863,PSL,Não
2190237-54,92699,PP,Não
2190237-54,204483,PSB,Obstrução
2190237-54,204536,DEM,Não
2190237-54,205550,PRB,Não
2190237-54,160570,PP,Não
2190237-54,204484,PSL,Não
2190237-54,204530,PSB,Obstrução
2190237-54,204539,MDB,Não
2190237-54,160601,PODE,Não
2190237-54,160600,DEM,Não
2190237-54,164360,CIDADANIA,Não
2190237-54,204390,PP,Não
2190237-54,204409,PSDB,Não
2190237-54,69871,PODE,Sim
2190237-54,160641,PCdoB,Obstrução
2190237-54,178990,PSDB,Não
2190237-54,204451,PSL,Não
2190237-54,204495,PT,Obstrução
2190237-54,93083,PP,Não
2190237-54,204543,PSB,Sim
2190237-54,141488,PT,Obstrução
2190237-54,178961,PSDB,Não
2190237-54,178966,PSDB,Não
2190237-54,204455,PSL,Não
2190237-54,204461,NOVO,Não
2190237-54,160559,MDB,Não
2190237-54,178861,PP,Não
2190237-54,193726,PSC,Não
2190237-54,204360,PDT,Obstrução
2190237-54,204387,PSD,Não
2190237-54,204413,PRP,Não
2190237-54,204535,PSOL,Obstrução
2190237-54,204572,PRB,Não
2190237-54,178857,PT,Obstrução
2190237-54,178873,PT,Obstrução
2190237-54,204354,PL,Não
2190237-54,204383,PV,Obstrução
2190237-54,204404,PSDB,Não
2190237-54,141458,PL,Não
2190237-54,204540,PRB,Não
2190237-54,73531,PSOL,Obstrução
2190237-54,179587,PSL,Não
2190237-54,196358,PSL,Não
2190237-54,204408,SOLIDARIEDADE,Não
2190237-54,204475,SOLIDARIEDADE,Não
2190237-54,74090,PP,Não
2190237-54,154178,PRB,Não
2190237-54,178831,PP,Não
2190237-54,204372,PRB,Não
2190237-54,204438,PL,Não
2190237-54,204459,MDB,Não
2190237-54,204551,SOLIDARIEDADE,Não
2190237-54,134812,PSOL,Obstrução
2190237-54,152605,PSOL,Obstrução
2190237-54,204418,PRB,Não
2190237-54,204440,PP,Não
2190237-54,204496,PSDB,Não
2190237-54,68720,PDT,Obstrução
2190237-54,74161,PT,Obstrução
2190237-54,160619,PSD,Não
2190237-54,204357,PSDB,Não
2190237-54,204366,PSB,Não
2190237-54,204376,PSL,Não
2190237-54,204406,PP,Não
2190237-54,76874,PSOL,Obstrução
2190237-54,206231,PSB,Obstrução
2190237-54,74439,PDT,Obstrução
2190237-54,143084,SOLIDARIEDADE,Não
2190237-54,204403,PDT,Não
2190237-54,204412,DEM,Não
2190237-54,204473,PSL,Não
2190237-54,204476,AVANTE,Não
2190237-54,205476,PSD,Não
2190237-54,98057,PRB,Não
2190237-54,160666,PDT,Não
2190237-54,178835,PDT,Não
2190237-54,204375,AVANTE,Não
2190237-54,204429,PSB,Obstrução
2190237-54,204449,PSL,Não
2190237-54,204480,PT,Obstrução
2190237-54,204549,PP,Não
2190237-54,160511,PSB,Obstrução
2190237-54,160673,PL,Não
2190237-54,178928,PL,Não
2190237-54,178951,PSB,Obstrução
2190237-54,204351,PSL,Não
2190237-54,204363,PSC,Não
2190237-54,204468,REDE,Obstrução
2190237-54,204558,PSB,Obstrução
2190237-54,160598,PDT,Obstrução
2190237-54,178910,PSD,Não
2190237-54,178970,PT,Obstrução
2190237-54,197438,AVANTE,Não
2190237-54,204352,PSB,Obstrução
2190237-54,204358,PSDB,Não
2190237-54,204385,PSC,Não
2190237-54,204471,PSDB,Não
2190237-54,204545,PSL,Não
2190237-54,66179,DEM,Não
2190237-54,74471,PSD,Não
2190237-54,160575,PT,Obstrução
2190237-54,178986,PT,Obstrução
2190237-54,188097,PT,Obstrução
2190237-54,204364,SOLIDARIEDADE,Não
2190237-54,204382,PSL,Não
2190237-54,204534,PDT,Sim
2190237-54,178879,SOLIDARIEDADE,Não
2190237-54,178997,MDB,Não
2190237-54,204433,CIDADANIA,Sim
2190237-54,204533,PDT,Obstrução
2190237-54,74156,PT,Obstrução
2190237-54,92776,PSD,Não
2190237-54,204488,PV,Obstrução
2190237-54,204492,PT,Obstrução
2190237-54,74317,PSD,Não
2190237-54,141405,MDB,Não
2190237-54,150418,PRB,Não
2190237-54,204431,MDB,Não
2190237-54,204510,PP,Não
2190237-54,204521,PSL,Não
2190237-54,136811,PP,Não
2190237-54,141459,PL,Não
2190237-54,160640,PROS,Não
2190237-54,178829,PL,Não
2190237-54,178948,PP,Não
2190237-54,178975,MDB,Não
2190237-54,204362,PSD,Não
2190237-54,204380,PP,Não
2190237-54,204482,PSC,Não
2190237-54,204520,PSL,Não
2190237-54,204569,PSL,Não
2190237-54,74585,PL,Sim
2190237-54,178909,DEM,Não
2190237-54,178922,PSB,Obstrução
2190237-54,178952,MDB,Não
2190237-54,204373,PRB,Não
2190237-54,204513,PSL,Não
2190237-54,74057,PCdoB,Obstrução
2190237-54,141427,MDB,Não
2190237-54,178925,PT,Obstrução
2190237-54,204365,NOVO,Não
2190237-54,204398,PSL,Não
2190237-54,209189,PT,Obstrução
2190237-54,141431,DEM,Não
2190237-54,178881,PODE,Não
2190237-54,178977,PSDB,Não
2190237-54,191923,PDT,Obstrução
2190237-54,204394,PSB,Obstrução
2190237-54,204447,PSD,Não
2190237-54,204464,PSOL,Obstrução
2190237-54,73466,CIDADANIA,Não
2190237-54,73696,PP,Não
2190237-54,74383,PL,Não
2190237-54,74571,PT,Obstrução
2190237-54,178929,PODE,Não
2190237-54,204361,MDB,Não
2190237-54,204405,PSB,Obstrução
2190237-54,204428,PT,Obstrução
2190237-54,204454,PSL,Não
2190237-54,204512,PSL,Não
2190237-54,204561,PSB,Obstrução
2190237-54,141508,PSB,Obstrução
2190237-54,178884,MDB,Não
2190237-54,178945,PRB,Não
2190237-54,178993,DEM,Não
2190237-54,178994,MDB,Não
2190237-54,204434,SOLIDARIEDADE,Não
2190237-54,81055,PCdoB,Obstrução
2190237-54,160528,PSB,Obstrução
2190237-54,178954,MDB,Não
2190237-54,204389,PSB,Obstrução
2190237-54,204444,PSL,Não
2190237-54,204460,PSL,Não
2190237-54,204517,PL,Não
2190237-54,204522,PSD,Não
2190237-54,204531,PP,Não
2190237-54,204542,PSB,Obstrução
2190237-54,74352,PSDB,Não
2190237-54,160518,PROS,Sim
2190237-54,160632,SOLIDARIEDADE,Não
2190237-54,160642,PATRI,Não
2190237-54,160976,PL,Não
2190237-54,178956,PSDB,Não
2190237-54,204552,PMN,Sim
2190237-54,204563,PL,Não
2190237-54,204574,PL,Não
2190237-54,151208,PP,Não
2190237-54,160558,PL,Não
2190237-54,204356,PRB,Não
2190237-54,204359,PODE,Não
2190237-54,204395,DEM,Não
2190237-54,204407,PSOL,Obstrução
2190237-54,204491,PRB,Não
2190237-54,73801,PCdoB,Obstrução
2190237-54,160655,PP,Sim
2190237-54,171623,MDB,Não
2190237-54,178839,MDB,Não
2190237-54,178916,CIDADANIA,Sim
2190237-54,178934,PROS,Não
2190237-54,204427,PL,Não
2190237-54,74693,DEM,Artigo 17
2190237-50,74571,PT,Obstrução
2190237-50,178969,PSD,Sim
2190237-50,157130,PDT,Obstrução
2190237-50,73801,PCdoB,Obstrução
2190237-50,141464,PT,Obstrução
2190237-50,74459,PSB,Sim
2190237-50,160599,PP,Sim
2190237-50,160598,PDT,Obstrução
2190237-50,204452,PSL,Sim
2190237-50,204500,PTB,Sim
2190237-50,204525,PSB,Obstrução
2190237-50,178843,PSD,Sim
2190237-50,204556,PL,Sim
2190237-50,204425,PRB,Sim
2190237-50,146788,PP,Sim
2190237-50,204410,PTB,Sim
2190237-50,204571,PDT,Obstrução
2190237-50,204553,AVANTE,Sim
2190237-50,178990,PSDB,Sim
2190237-50,204374,PSL,Sim
2190237-50,204528,NOVO,Sim
2190237-50,204515,AVANTE,Sim
2190237-50,92699,PP,Sim
2190237-50,160641,PCdoB,Obstrução
2190237-50,178981,MDB,Sim
2190237-50,204517,PL,Sim
2190237-50,160569,PT,Obstrução
2190237-50,204381,DEM,Sim
2190237-50,204430,PP,Não
2190237-50,204419,PSC,Sim
2190237-50,204390,PP,Sim
2190237-50,178948,PP,Sim
2190237-50,204476,AVANTE,Sim
2190237-50,160541,PP,Sim
2190237-50,194260,PTB,Sim
2190237-50,178937,PL,Sim
2190237-50,133810,PTB,Sim
2190237-50,141513,DEM,Sim
2190237-50,136811,PP,Sim
2190237-50,90842,PTB,Sim
2190237-50,204461,NOVO,Sim
2190237-50,204545,PSL,Sim
2190237-50,141552,MDB,Sim
2190237-50,178861,PP,Sim
2190237-50,204499,PSB,Sim
2190237-50,204519,NOVO,Sim
2190237-50,141422,DEM,Sim
2190237-50,72442,PSB,Sim
2190237-50,178881,PODE,Não
2190237-50,160604,PT,Obstrução
2190237-50,204557,PSD,Sim
2190237-50,204456,MDB,Sim
2190237-50,204538,PTB,Sim
2190237-50,74749,MDB,Sim
2190237-50,160588,PSD,Sim
2190237-50,204537,PV,Obstrução
2190237-50,204379,PROS,Sim
2190237-50,141408,PRB,Sim
2190237-50,178964,PSB,Obstrução
2190237-50,204371,PSB,Não
2190237-50,141427,MDB,Sim
2190237-50,178908,PSD,Sim
2190237-50,204397,PROS,Sim
2190237-50,196358,PSL,Sim
2190237-50,204524,PP,Sim
2190237-50,204554,PL,Sim
2190237-50,204527,DEM,Sim
2190237-50,141434,MDB,Sim
2190237-50,204439,SOLIDARIEDADE,Sim
2190237-50,197438,AVANTE,Sim
2190237-50,204507,PSL,Sim
2190237-50,204458,PSL,Sim
2190237-50,204494,PATRI,Não
2190237-50,205548,PSOL,Obstrução
2190237-50,92102,DEM,Sim
2190237-50,204377,CIDADANIA,Não
2190237-50,178863,PROS,Sim
2190237-50,160635,PSDB,Sim
2190237-50,178836,DEM,Sim
2190237-50,204462,PSL,Sim
2190237-50,178873,PT,Obstrução
2190237-50,204576,PRB,Sim
2190237-50,74052,PL,Sim
2190237-50,204399,PP,Sim
2190237-50,178876,PSDB,Sim
2190237-50,204421,PSDB,Sim
2190237-50,178989,PODE,Não
2190237-50,204446,PSL,Sim
2190237-50,204475,SOLIDARIEDADE,Sim
2190237-50,204518,PATRI,Sim
2190237-50,204465,PSD,Sim
2190237-50,160591,PL,Sim
2190237-50,178921,PL,Sim
2190237-50,98057,PRB,Sim
2190237-50,204404,PSDB,Sim
2190237-50,141553,PSDB,Sim
2190237-50,204551,SOLIDARIEDADE,Sim
2190237-50,74270,PSC,Sim
2190237-50,141421,PP,Sim
2190237-50,66828,PP,Sim
2190237-50,204355,CIDADANIA,Sim
2190237-50,204451,PSL,Abstenção
2190237-50,160545,DEM,Sim
2190237-50,207176,PSDB,Sim
2190237-50,73531,PSOL,Obstrução
2190237-50,152610,PRB,Sim
2190237-50,205863,PSL,Sim
2190237-50,178975,MDB,Sim
2190237-50,204383,PV,Obstrução
2190237-50,204508,PODE,Não
2190237-50,160535,PT,Obstrução
2190237-50,178909,DEM,Sim
2190237-50,74784,PSOL,Obstrução
2190237-50,160510,AVANTE,Sim
2190237-50,204393,PT,Abstenção
2190237-50,121948,PP,Sim
2190237-50,178962,PRB,Sim
2190237-50,195866,PROS,Sim
2190237-50,204369,PSL,Sim
2190237-50,204566,PATRI,Sim
2190237-50,160669,SOLIDARIEDADE,Sim
2190237-50,74044,PTB,Sim
2190237-50,74471,PSD,Sim
2190237-50,141458,PL,Não
2190237-50,204460,PSL,Sim
2190237-50,74212,DEM,Sim
2190237-50,160666,PDT,Sim
2190237-50,178874,PDT,Obstrução
2190237-50,204477,PSL,Sim
2190237-50,81055,PCdoB,Obstrução
2190237-50,178992,PSDB,Sim
2190237-50,178916,CIDADANIA,Não
2190237-50,204501,PT,Obstrução
2190237-50,171617,PT,Obstrução
2190237-50,204378,PSL,Sim
2190237-50,66179,DEM,Sim
2190237-50,160642,PATRI,Sim
2190237-50,204361,MDB,Sim
2190237-50,204388,PSL,Sim
2190237-50,73772,MDB,Sim
2190237-50,74156,PT,Obstrução
2190237-50,160575,PT,Obstrução
2190237-50,198197,AVANTE,Sim
2190237-50,204471,PSDB,Sim
2190237-50,141405,MDB,Sim
2190237-50,160511,PSB,Obstrução
2190237-50,204567,PL,Sim
2190237-50,152605,PSOL,Obstrução
2190237-50,204395,DEM,Sim
2190237-50,204408,SOLIDARIEDADE,Sim
2190237-50,204472,PODE,Sim
2190237-50,204548,PSL,Sim
2190237-50,178933,MDB,Sim
2190237-50,178952,MDB,Sim
2190237-50,204523,NOVO,Sim
2190237-50,178860,DEM,Sim
2190237-50,204491,PRB,Sim
2190237-50,204569,PSL,Sim
2190237-50,160528,PSB,Obstrução
2190237-50,204406,PP,Sim
2190237-50,204480,PT,Obstrução
2190237-50,74305,PSDB,Sim
2190237-50,178996,MDB,Sim
2190237-50,204483,PSB,Obstrução
2190237-50,178835,PDT,Sim
2190237-50,204375,AVANTE,Sim
2190237-50,204449,PSL,Sim
2190237-50,204549,PP,Sim
2190237-50,160558,PL,Sim
2190237-50,178884,MDB,Sim
2190237-50,204447,PSD,Sim
2190237-50,204497,PSD,Sim
2190237-50,204543,PSB,Não
2190237-50,204559,PT,Obstrução
2190237-50,146307,PP,Sim
2190237-50,204534,PDT,Não
2190237-50,204398,PSL,Sim
2190237-50,204530,PSB,Obstrução
2190237-50,178854,DEM,Sim
2190237-50,204372,PRB,Sim
2190237-50,178961,PSDB,Sim
2190237-50,204380,PP,Sim
2190237-50,204426,PT,Obstrução
2190237-50,204444,PSL,Sim
2190237-50,204468,REDE,Obstrução
2190237-50,204526,PSL,Sim
2190237-50,74352,PSDB,Sim
2190237-50,178997,MDB,Sim
2190237-50,204386,DEM,Sim
2190237-50,204429,PSB,Obstrução
2190237-50,116379,PSD,Sim
2190237-50,134812,PSOL,Obstrução
2190237-50,156190,NOVO,Sim
2190237-50,204367,PSL,Sim
2190237-50,204450,PP,Sim
2190237-50,160518,PROS,Não
2190237-50,69871,PODE,Sim
2190237-50,141531,PSDB,Não
2190237-50,205476,PSD,Sim
2190237-50,205550,PRB,Sim
2190237-50,68720,PDT,Obstrução
2190237-50,178986,PT,Obstrução
2190237-50,160619,PSD,Sim
2190237-50,179587,PSL,Sim
2190237-50,204463,PSD,Sim
2190237-50,204457,DEM,Sim
2190237-50,204510,PP,Sim
2190237-50,204558,PSB,Obstrução
2190237-50,204565,PSL,Sim
2190237-50,90201,PTB,Não
2190237-50,154178,PRB,Sim
2190237-50,160758,PSDB,Sim
2190237-50,178896,MDB,Sim
2190237-50,204454,PSL,Sim
2190237-50,204544,PSL,Sim
2190237-50,74161,PT,Obstrução
2190237-50,74200,PROS,Não
2190237-50,204400,PSL,Sim
2190237-50,204448,S.PART.,Sim
2190237-50,204474,MDB,Sim
2190237-50,204484,PSL,Sim
2190237-50,108338,PP,Sim
2190237-50,204362,PSD,Sim
2190237-50,204485,PL,Sim
2190237-50,204520,PSL,Sim
2190237-50,204552,PMN,Não
2190237-50,204555,PT,Obstrução
2190237-50,139285,PSB,Obstrução
2190237-50,178920,PODE,Sim
2190237-50,178927,PSB,Obstrução
2190237-50,205865,PSD,Sim
2190237-50,73788,PP,Sim
2190237-50,160512,SOLIDARIEDADE,Sim
2190237-50,160645,PSDB,Sim
2190237-50,135054,PL,Sim
2190237-50,141488,PT,Obstrução
2190237-50,143084,SOLIDARIEDADE,Sim
2190237-50,166402,PL,Sim
2190237-50,204387,PSD,Sim
2190237-50,204442,PSL,Sim
2190237-50,73441,PRB,Sim
2190237-50,74317,PSD,Sim
2190237-50,141459,PL,Sim
2190237-50,160559,MDB,Sim
2190237-50,178910,PSD,Sim
2190237-50,204382,PSL,Sim
2190237-50,204433,CIDADANIA,Não
2190237-50,74439,PDT,Obstrução
2190237-50,81297,PSL,Sim
2190237-50,204368,PSL,Sim
2190237-50,204438,PL,Sim
2190237-50,204489,PDT,Obstrução
2190237-50,204573,PSD,Sim
2190237-50,209189,PT,Obstrução
2190237-50,115746,PL,Sim
2190237-50,171623,MDB,Sim
2190237-50,204358,PSDB,Sim
2190237-50,204385,PSC,Não
2190237-50,204405,PSB,Obstrução
2190237-50,204562,PSD,Sim
2190237-50,141523,MDB,Sim
2190237-50,178842,PSB,Obstrução
2190237-50,204407,PSOL,Obstrução
2190237-50,178839,MDB,Sim
2190237-50,204427,PL,Sim
2190237-50,204550,PL,Sim
2190237-50,74585,PL,Não
2190237-50,204363,PSC,Sim
2190237-50,204396,PSD,Sim
2190237-50,204502,PSL,Sim
2190237-50,204529,PL,Sim
2190237-50,204351,PSL,Sim
2190237-50,204357,PSDB,Sim
2190237-50,204418,PRB,Sim
2190237-50,204540,PRB,Sim
2190237-50,74574,PSD,Sim
2190237-50,141508,PSB,Obstrução
2190237-50,160655,PP,Não
2190237-50,179001,MDB,Sim
2190237-50,74090,PP,Sim
2190237-50,178970,PT,Obstrução
2190237-50,204411,PSL,Sim
2190237-50,204455,PSL,Sim
2190237-50,204473,PSL,Sim
2190237-50,160508,PT,Obstrução
2190237-50,178895,PSD,Sim
2190237-50,178922,PSB,Obstrução
2190237-50,141391,CIDADANIA,Sim
2190237-50,150418,PRB,Sim
2190237-50,178930,PSD,Sim
2190237-50,204360,PDT,Obstrução
2190237-50,204409,PSDB,Sim
2190237-50,74079,MDB,Sim
2190237-50,141431,DEM,Sim
2190237-50,191923,PDT,Obstrução
2190237-50,204570,PMN,Sim
2190237-50,178858,PP,Sim
2190237-50,178934,PROS,Sim
2190237-50,204492,PT,Obstrução
2190237-50,74057,PCdoB,Obstrução
2190237-50,178925,PT,Obstrução
2190237-50,204376,PSL,Sim
2190237-50,204440,PP,Sim
2190237-50,204498,DEM,Sim
2190237-50,204533,PDT,Obstrução
2190237-50,204542,PSB,Obstrução
2190237-50,73466,CIDADANIA,Sim
2190237-50,92776,PSD,Sim
2190237-50,178831,PP,Sim
2190237-50,178945,PRB,Sim
2190237-50,178994,MDB,Sim
2190237-50,204359,PODE,Sim
2190237-50,204420,PSL,Sim
2190237-50,204490,PSL,Sim
2190237-50,204495,PT,Obstrução
2190237-50,204514,PSL,Sim
2190237-50,204541,PDT,Obstrução
2190237-50,73943,PCdoB,Obstrução
2190237-50,160534,PL,Sim
2190237-50,160976,PL,Sim
2190237-50,162332,PL,Sim
2190237-50,178983,PL,Sim
2190237-50,204414,PRB,Sim
2190237-50,204453,PT,Obstrução
2190237-50,204487,PROS,Sim
2190237-50,112437,MDB,Sim
2190237-50,160673,PL,Sim
2190237-50,204364,SOLIDARIEDADE,Sim
2190237-50,204373,PRB,Sim
2190237-50,204422,PRB,Sim
2190237-50,204521,PSL,Sim
2190237-50,206231,PSB,Obstrução
2190237-50,122974,PTB,Sim
2190237-50,178928,PL,Sim
2190237-50,204365,NOVO,Sim
2190237-50,204412,DEM,Sim
2190237-50,204431,MDB,Sim
2190237-50,204496,PSDB,Sim
2190237-50,207309,PSL,Sim
2190237-50,93083,PP,Sim
2190237-50,160570,PP,Sim
2190237-50,178857,PT,Obstrução
2190237-50,204354,PL,Sim
2190237-50,204441,PSC,Sim
2190237-50,204482,PSC,Sim
2190237-50,204488,PV,Obstrução
2190237-50,204512,PSL,Sim
2190237-50,204532,NOVO,Sim
2190237-50,178954,MDB,Sim
2190237-50,178956,PSDB,Sim
2190237-50,178993,DEM,Sim
2190237-50,188097,PT,Obstrução
2190237-50,204563,PL,Sim
2190237-50,73696,PP,Sim
2190237-50,76874,PSOL,Obstrução
2190237-50,160601,PODE,Sim
2190237-50,160640,PROS,Sim
2190237-50,178985,PL,Sim
2190237-50,198783,PTB,Sim
2190237-50,74383,PL,Sim
2190237-50,160538,PT,Obstrução
2190237-50,178879,SOLIDARIEDADE,Sim
2190237-50,204505,PRB,Sim
2190237-50,204513,PSL,Sim
2190237-50,204522,PSD,Sim
2190237-50,151208,PP,Sim
2190237-50,204352,PSB,Obstrução
2190237-50,204366,PSB,Sim
2190237-50,204561,PSB,Obstrução
2190237-50,160587,PSD,Sim
2190237-50,160651,MDB,Sim
2190237-50,204539,MDB,Sim
2190237-50,204574,PL,Sim
2190237-50,178829,PL,Sim
2190237-50,178882,PP,Sim
2190237-50,204394,PSB,Obstrução
2190237-50,204432,SOLIDARIEDADE,Sim
2190237-50,204572,PRB,Sim
2190237-50,74060,PCdoB,Obstrução
2190237-50,160632,SOLIDARIEDADE,Sim
2190237-50,178929,PODE,Sim
2190237-50,204356,PRB,Sim
2190237-50,204531,PP,Sim
2190237-50,74693,DEM,Artigo 17
2190237-47,204367,PSL,Não
2190237-47,74585,PL,Sim
2190237-47,204456,MDB,Não
2190237-47,93083,PP,Não
2190237-47,178832,PV,Obstrução
2190237-47,204368,PSL,Não
2190237-47,204426,PT,Obstrução
2190237-47,160639,DEM,Não
2190237-47,204495,PT,Obstrução
2190237-47,157130,PDT,Obstrução
2190237-47,177282,PDT,Obstrução
2190237-47,204536,DEM,Não
2190237-47,204397,PROS,Não
2190237-47,204377,CIDADANIA,Sim
2190237-47,204465,PSD,Não
2190237-47,204528,NOVO,Não
2190237-47,204539,MDB,Não
2190237-47,74156,PT,Obstrução
2190237-47,204567,PL,Não
2190237-47,204446,PSL,Não
2190237-47,204405,PSB,Obstrução
2190237-47,171619,PT,Obstrução
2190237-47,204500,PTB,Não
2190237-47,73891,MDB,Não
2190237-47,92102,DEM,Não
2190237-47,178920,PODE,Sim
2190237-47,204475,SOLIDARIEDADE,Não
2190237-47,204547,PSL,Não
2190237-47,90201,PTB,Não
2190237-47,141405,MDB,Não
2190237-47,204538,PTB,Não
2190237-47,204554,PL,Não
2190237-47,204388,PSL,Não
2190237-47,204508,PODE,Sim
2190237-47,204463,PSD,Não
2190237-47,160512,SOLIDARIEDADE,Não
2190237-47,178860,DEM,Não
2190237-47,204499,PSB,Abstenção
2190237-47,204534,PDT,Sim
2190237-47,204477,PSL,Não
2190237-47,160592,PT,Obstrução
2190237-47,204457,DEM,Não
2190237-47,74161,PT,Obstrução
2190237-47,178908,PSD,Não
2190237-47,178937,PL,Não
2190237-47,66179,DEM,Não
2190237-47,66828,PP,Não
2190237-47,133968,PDT,Obstrução
2190237-47,160632,SOLIDARIEDADE,Não
2190237-47,204545,PSL,Não
2190237-47,178959,PP,Não
2190237-47,69871,PODE,Sim
2190237-47,178969,PSD,Não
2190237-47,160653,PODE,Não
2190237-47,204374,PSL,Não
2190237-47,73943,PCdoB,Obstrução
2190237-47,204378,PSL,Não
2190237-47,178996,MDB,Não
2190237-47,160534,PL,Não
2190237-47,160545,DEM,Não
2190237-47,204393,PT,Abstenção
2190237-47,204489,PDT,Obstrução
2190237-47,74749,MDB,Não
2190237-47,204413,PRP,Não
2190237-47,178836,DEM,Não
2190237-47,160635,PSDB,Não
2190237-47,204381,DEM,Não
2190237-47,204512,PSL,Não
2190237-47,204569,PSL,Não
